Week,Price
2020-09-04,0.66
2020-09-11,0.66
2020-09-18,0.66
2020-09-25,0.64
2020-10-02,0.64
2020-10-09,0.64
2020-10-16,0.63
2020-10-23,0.63
2020-10-30,0.65
2020-11-06,0.64
2020-11-13,0.64
2020-11-20,0.71
2020-11-27,0.69
2020-12-04,0.68
