Week,Price
2020-09-25,2.58
2020-10-02,2.57
2020-10-09,2.70
2020-10-16,2.84
2020-10-23,2.89
2020-10-30,3.05
2020-11-06,3.22
2020-11-13,3.38
2020-11-20,3.38
2020-11-27,3.14
2020-12-04,3.17
2020-12-11,3.10
2020-12-18,3.13
