Week,Price
2020-09-11,1.36
2020-09-18,1.36
2020-09-25,1.37
2020-10-02,1.35
2020-10-09,1.37
2020-10-16,1.37
2020-10-23,1.46
2020-10-30,1.40
2020-11-06,1.50
2020-11-13,1.58
2020-11-20,1.64
2020-11-27,1.60
2020-12-04,1.65
2020-12-11,1.66
2020-12-18,1.77
