Week,Price
2020-09-25,0.230
2020-10-02,0.234
2020-10-09,0.335
2020-10-16,0.370
2020-10-23,0.360
2020-10-30,0.420
2020-11-06,0.450
2020-11-13,0.470
2020-11-20,0.540
2020-11-27,0.540
2020-12-04,0.540
2020-12-11,0.4850
2020-12-18,0.6100
2020-12-25,0.6100
2021-01-01,0.59
2021-01-08,0.6300
2021-01-15,0.76
