Week,Price
2020-09-25,3.14
2020-10-02,3.10
2020-10-09,3.11
2020-10-16,3.48
2020-10-23,3.89
2020-10-30,3.73
2020-11-06,3.81
2020-11-13,4.18
2020-11-20,5.80
2020-11-27,6.24
2020-12-04,6.30
2020-12-11,6.35
2020-12-18,6.60
2020-12-25,7.37
2021-01-01,9.00
2021-01-08,7.82
2021-01-01,8.30
2021-01-08,
2021-01-15,
2021-01-22,
2021-01-29,
2021-02-05,
2021-02-12,
2021-02-19, 
2021-02-26, 
2021-03-05,
2021-03-12,
2021-03-19,
2021-03-26,
2021-04-02,
2021-04-09,
