Week,Price
2020-09-11,3.08
2020-09-18,3.08
2020-09-25,3.05
2020-10-02,3.03
2020-10-09,2.99
2020-10-16,3.02
2020-10-23,3.20
2020-10-30,3.07
2020-11-06,3.10
2020-11-13,3.15
2020-11-20,3.78
2020-11-27,4.27
2020-12-04,4.00
